prompt_id,prompt,expected_category,language,prompt_style,rank,similarity,auto_relevant,image_id,source,country,category,title,page_url,image_url,license,notes,artist,credit,description,commons_file_title,commons_category_used,original_image_url,mime,local_path,manual_relevant
p08,a Dilmun artifact in a museum,bahrain_museum_objects,en,local,3,0.3209944367408752,0,commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0002,Wikimedia Commons,Qatar,pottery_ceramics,"Bowl, iraq, 9th century","https://commons.wikimedia.org/wiki/File:Bowl,_iraq,_9th_century.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Bowl%2C_iraq%2C_9th_century.jpg/960px-Bowl%2C_iraq%2C_9th_century.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 3.0,Ceramic objects from Museum of Islamic Art Doha,Sodabottle,Own work,"Photo of an exhibit at en:Museum of Islamic Art, Doha Bowl, Iraq (probably Basra), 9th century, earthenware pigment","File:Bowl, iraq, 9th century.jpg","Ceramics in the Museum of Islamic Art, Doha",https://upload.wikimedia.org/wikipedia/commons/9/9d/Bowl%2C_iraq%2C_9th_century.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/pottery_ceramics/commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0002_a02559497b76.jpg,0
p08,a Dilmun artifact in a museum,bahrain_museum_objects,en,local,4,0.3204890489578247,0,commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0001,Wikimedia Commons,Iraq,sculptures_statues,A statue of black diorite stone,https://commons.wikimedia.org/wiki/File:A_statue_of_black_diorite_stone.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/A_statue_of_black_diorite_stone.jpg/960px-A_statue_of_black_diorite_stone.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Statues from National Museum of Iraq,Solider 16IQ,Own work,A missing-headed Assyrian diurite statue engraved on his shoulder and back in cuneiform writing reminising the name of King Intmina found in Ur dating back to the Dawn of the Third Dynasties (2600-2370 BC). M).,File:A statue of black diorite stone.jpg,Statues in National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/8/8b/A_statue_of_black_diorite_stone.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/sculptures_statues/commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0001_18c17c161d56.jpg,0
p08,a Dilmun artifact in a museum,bahrain_museum_objects,en,local,5,0.3202447295188904,0,commons_iraq_pottery_ceramics_pottery_in_the_national_museum_of_iraq_0030,Wikimedia Commons,Iraq,pottery_ceramics,"Painted pottery jar, geometric designs of the Jemdet Nasr style. From Tell al-Naml (Arabic تل النمل), Makhoul Dam Basin, Iraq. Jemdet Nasr period, 3100-2900 BCE. Iraq Museum","https://commons.wikimedia.org/wiki/File:Painted_pottery_jar,_geometric_designs_of_the_Jemdet_Nasr_style._From_Tell_al-Naml_(Arabic_تل_النمل),_Makhoul_Dam_Basin,_Iraq._Jemdet_Nasr_period,_3100-2900_BCE._Iraq_Museum.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Painted_pottery_jar%2C_geometric_designs_of_the_Jemdet_Nasr_style._From_Tell_al-Naml_%28Arabic_%D8%AA%D9%84_%D8%A7%D9%84%D9%86%D9%85%D9%84%29%2C_Makhoul_Dam_Basin%2C_Iraq._Jemdet_Nasr_period%2C_3100-2900_BCE._Iraq_Museum.jpg/960px-thumbnail.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Pottery artifacts from National Museum of Iraq,Osama Shukir Muhammed Amin FRCP(Glasg),Own work,"Painted pottery jar, geometric designs of the Jemdet Nasr style. From Tell al-Naml (Arabic: تل النمل), Makhoul Dam Basin, Iraq. Jemdet Nasr period, 3100-2900 BCE. Iraq Museum, Baghdad.","File:Painted pottery jar, geometric designs of the Jemdet Nasr style. From Tell al-Naml (Arabic تل النمل), Makhoul Dam Basin, Iraq. Jemdet Nasr period, 3100-2900 BCE. Iraq Museum.jpg",Pottery in the National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/d/d9/Painted_pottery_jar%2C_geometric_designs_of_the_Jemdet_Nasr_style._From_Tell_al-Naml_%28Arabic_%D8%AA%D9%84_%D8%A7%D9%84%D9%86%D9%85%D9%84%29%2C_Makhoul_Dam_Basin%2C_Iraq._Jemdet_Nasr_period%2C_3100-2900_BCE._Iraq_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/pottery_ceramics/commons_iraq_pottery_ceramics_pottery_in_the_national_museum_of_iraq_0030_c0a9fd73a3c3.jpg,0
p08,a Dilmun artifact in a museum,bahrain_museum_objects,en,local,6,0.3185472786426544,1,commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0020,Wikimedia Commons,Bahrain,bahrain_museum_objects,Hellenic tombstones from Bahrain National Museum,https://commons.wikimedia.org/wiki/File:Hellenic_tombstones_from_Bahrain_National_Museum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Hellenic_tombstones_from_Bahrain_National_Museum.jpg/960px-Hellenic_tombstones_from_Bahrain_National_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 3.0,Bahrain National Museum objects and museum images,Ciacho5,Own work,Hellenic style gravestones from Tylos era. Bahrain NAtional Museum.,File:Hellenic tombstones from Bahrain National Museum.jpg,Bahrain National Museum,https://upload.wikimedia.org/wikipedia/commons/e/ea/Hellenic_tombstones_from_Bahrain_National_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/bahrain_museum_objects/commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0020_c5188c4139c5.jpg,0
p08,a Dilmun artifact in a museum,bahrain_museum_objects,en,local,7,0.3185165822505951,1,commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0016,Wikimedia Commons,Bahrain,bahrain_museum_objects,Double vessel and amphoriskos Tylos period A111,https://commons.wikimedia.org/wiki/File:Double_vessel_and_amphoriskos_Tylos_period_A111.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Double_vessel_and_amphoriskos_Tylos_period_A111.jpg/960px-Double_vessel_and_amphoriskos_Tylos_period_A111.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 3.0,Bahrain National Museum objects and museum images,Ciacho5,Own work,Double vessel of alabaster and glass amphoriskos found in grave of wealthy women from Tylos period. Exhibit in Bahrain National Museum,File:Double vessel and amphoriskos Tylos period A111.jpg,Bahrain National Museum,https://upload.wikimedia.org/wikipedia/commons/4/48/Double_vessel_and_amphoriskos_Tylos_period_A111.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/bahrain_museum_objects/commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0016_8f72e9405893.jpg,0
p08,a Dilmun artifact in a museum,bahrain_museum_objects,en,local,8,0.3172728419303894,0,commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0039,Wikimedia Commons,Iraq,sculptures_statues,Kurba'il Statue of King Shalmaneser III,https://commons.wikimedia.org/wiki/File:Kurba'il_Statue_of_King_Shalmaneser_III.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Kurba%27il_Statue_of_King_Shalmaneser_III.jpg/960px-Kurba%27il_Statue_of_King_Shalmaneser_III.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Statues from National Museum of Iraq,Osama Shukir Muhammed Amin FRCP(Glasg),Own work,"Kurba'il Statue (back view) of Shalmaneser III from Fort Shalmaneser (in Nimrud, Mesopotamia, Iraq), in the Iraq Museum, Baghdad. C. 858-824 BCE. ND10000",File:Kurba'il Statue of King Shalmaneser III.jpg,Statues in National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/5/50/Kurba%27il_Statue_of_King_Shalmaneser_III.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/sculptures_statues/commons_iraq_sculptures_statues_statues_in_national_museum_of_iraq_0039_37e71e376509.jpg,0
p08,a Dilmun artifact in a museum,bahrain_museum_objects,en,local,9,0.3169703185558319,0,commons_iraq_pottery_ceramics_pottery_in_the_national_museum_of_iraq_0035,Wikimedia Commons,Iraq,pottery_ceramics,"Painted pottery jug or ewer. From Iraq. 3500-2800 BCE. Iraq Museum, Baghdad","https://commons.wikimedia.org/wiki/File:Painted_pottery_jug_or_ewer._From_Iraq._3500-2800_BCE._Iraq_Museum,_Baghdad.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Painted_pottery_jug_or_ewer._From_Iraq._3500-2800_BCE._Iraq_Museum%2C_Baghdad.jpg/960px-Painted_pottery_jug_or_ewer._From_Iraq._3500-2800_BCE._Iraq_Museum%2C_Baghdad.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Pottery artifacts from National Museum of Iraq,Osama Shukir Muhammed Amin FRCP(Glasg),Own work,"Painted pottery spouted vessel (jug or ewer). From Iraq. 3500-2800 BCE. Iraq Museum, Baghdad. Provenance and style?","File:Painted pottery jug or ewer. From Iraq. 3500-2800 BCE. Iraq Museum, Baghdad.jpg",Pottery in the National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/5/5f/Painted_pottery_jug_or_ewer._From_Iraq._3500-2800_BCE._Iraq_Museum%2C_Baghdad.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/pottery_ceramics/commons_iraq_pottery_ceramics_pottery_in_the_national_museum_of_iraq_0035_074657b220c0.jpg,0
p08,a Dilmun artifact in a museum,bahrain_museum_objects,en,local,10,0.316715657711029,0,commons_iraq_pottery_ceramics_pottery_in_the_national_museum_of_iraq_0009,Wikimedia Commons,Iraq,pottery_ceramics,"17. Painted pottery jar. From Iraq. Iraq Museum, Baghdad","https://commons.wikimedia.org/wiki/File:17._Painted_pottery_jar._From_Iraq._Iraq_Museum,_Baghdad.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/17._Painted_pottery_jar._From_Iraq._Iraq_Museum%2C_Baghdad.jpg/960px-17._Painted_pottery_jar._From_Iraq._Iraq_Museum%2C_Baghdad.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Pottery artifacts from National Museum of Iraq,Osama Shukir Muhammed Amin FRCP(Glasg),Own work,"Painted pottery jar. From Iraq. Iraq Museum, Baghdad. Style, provenance, and period?","File:17. Painted pottery jar. From Iraq. Iraq Museum, Baghdad.jpg",Pottery in the National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/4/40/17._Painted_pottery_jar._From_Iraq._Iraq_Museum%2C_Baghdad.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/pottery_ceramics/commons_iraq_pottery_ceramics_pottery_in_the_national_museum_of_iraq_0009_8daff3e6bc1b.jpg,0
p09,the exterior of a national museum,architecture_sites,en,generic,1,0.3109624981880188,1,commons_oman_architecture_sites_exterior_of_the_national_museum_of_oman_0010,Wikimedia Commons,Oman,architecture_sites,Oman National Museum Sign,https://commons.wikimedia.org/wiki/File:Oman_National_Museum_Sign.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Oman_National_Museum_Sign.jpg/960px-Oman_National_Museum_Sign.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,Exterior architecture images of National Museum of Oman,https://www.flickr.com/photos/mhoman/,https://www.flickr.com/photos/mhoman/26009839544/,"Muscat, Oman.",File:Oman National Museum Sign.jpg,Exterior of the National Museum of Oman,https://upload.wikimedia.org/wikipedia/commons/a/af/Oman_National_Museum_Sign.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/architecture_sites/commons_oman_architecture_sites_exterior_of_the_national_museum_of_oman_0010_83f51e404753.jpg,1
p09,the exterior of a national museum,architecture_sites,en,generic,2,0.3024412989616394,0,commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0025,Wikimedia Commons,Bahrain,bahrain_museum_objects,Manama Bahrain National Museum Exterior 4,https://commons.wikimedia.org/wiki/File:Manama_Bahrain_National_Museum_Exterior_4.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Manama_Bahrain_National_Museum_Exterior_4.jpg/960px-Manama_Bahrain_National_Museum_Exterior_4.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Bahrain National Museum objects and museum images,Zairon,Own work,"Bahrain National Museum, Manama, Bahrain",File:Manama Bahrain National Museum Exterior 4.jpg,Bahrain National Museum,https://upload.wikimedia.org/wikipedia/commons/f/fb/Manama_Bahrain_National_Museum_Exterior_4.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/bahrain_museum_objects/commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0025_2c5e8b9fbe80.jpg,1
p09,the exterior of a national museum,architecture_sites,en,generic,3,0.2975195050239563,0,commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0007,Wikimedia Commons,Bahrain,bahrain_museum_objects,Bahrainnationalmuseum,https://commons.wikimedia.org/wiki/File:Bahrainnationalmuseum.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Bahrainnationalmuseum.JPG/960px-Bahrainnationalmuseum.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 2.5,Bahrain National Museum objects and museum images,No machine-readable author provided. Soman assumed (based on copyright claims).,No machine-readable source provided. Own work assumed (based on copyright claims).,Photo: Soman,File:Bahrainnationalmuseum.JPG,Bahrain National Museum,https://upload.wikimedia.org/wikipedia/commons/3/3d/Bahrainnationalmuseum.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/bahrain_museum_objects/commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0007_e0252effd67c.jpg,1
p09,the exterior of a national museum,architecture_sites,en,generic,4,0.2970748543739319,0,commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0026,Wikimedia Commons,Bahrain,bahrain_museum_objects,Manama Bahrain National Museum Exterior 5,https://commons.wikimedia.org/wiki/File:Manama_Bahrain_National_Museum_Exterior_5.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Manama_Bahrain_National_Museum_Exterior_5.jpg/960px-Manama_Bahrain_National_Museum_Exterior_5.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Bahrain National Museum objects and museum images,Zairon,Own work,"Bahrain National Museum, Manama, Bahrain",File:Manama Bahrain National Museum Exterior 5.jpg,Bahrain National Museum,https://upload.wikimedia.org/wikipedia/commons/b/bc/Manama_Bahrain_National_Museum_Exterior_5.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/bahrain_museum_objects/commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0026_db46f5daa68a.jpg,1
p09,the exterior of a national museum,architecture_sites,en,generic,5,0.2917847037315368,0,commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0023,Wikimedia Commons,Bahrain,bahrain_museum_objects,Manama Bahrain National Museum Exterior 2,https://commons.wikimedia.org/wiki/File:Manama_Bahrain_National_Museum_Exterior_2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Manama_Bahrain_National_Museum_Exterior_2.jpg/960px-Manama_Bahrain_National_Museum_Exterior_2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Bahrain National Museum objects and museum images,Zairon,Own work,"Bahrain National Museum, Manama, Bahrain",File:Manama Bahrain National Museum Exterior 2.jpg,Bahrain National Museum,https://upload.wikimedia.org/wikipedia/commons/1/1c/Manama_Bahrain_National_Museum_Exterior_2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/bahrain_museum_objects/commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0023_a05f96c96ae8.jpg,1
p09,the exterior of a national museum,architecture_sites,en,generic,6,0.2884646654129028,1,commons_oman_architecture_sites_exterior_of_the_national_museum_of_oman_0009,Wikimedia Commons,Oman,architecture_sites,Oman National Museum 1,https://commons.wikimedia.org/wiki/File:Oman_National_Museum_1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Oman_National_Museum_1.jpg/960px-Oman_National_Museum_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,Exterior architecture images of National Museum of Oman,https://www.flickr.com/photos/mhoman/,https://www.flickr.com/photos/mhoman/26009842684/,"Muscat, Oman.",File:Oman National Museum 1.jpg,Exterior of the National Museum of Oman,https://upload.wikimedia.org/wikipedia/commons/f/ff/Oman_National_Museum_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/architecture_sites/commons_oman_architecture_sites_exterior_of_the_national_museum_of_oman_0009_81aaa6f131ad.jpg,1
p09,the exterior of a national museum,architecture_sites,en,generic,7,0.2876133918762207,1,commons_oman_architecture_sites_exterior_of_the_national_museum_of_oman_0003,Wikimedia Commons,Oman,architecture_sites,National Museum (Oman),https://commons.wikimedia.org/wiki/File:National_Museum_(Oman).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/National_Museum_%28Oman%29.jpg/960px-National_Museum_%28Oman%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Exterior architecture images of National Museum of Oman,Ekrem Canli,Own work,National Museum of Oman,File:National Museum (Oman).jpg,Exterior of the National Museum of Oman,https://upload.wikimedia.org/wikipedia/commons/2/25/National_Museum_%28Oman%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/architecture_sites/commons_oman_architecture_sites_exterior_of_the_national_museum_of_oman_0003_cf6aaea1fda4.jpg,1
p09,the exterior of a national museum,architecture_sites,en,generic,8,0.2866710722446441,0,commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0024,Wikimedia Commons,Bahrain,bahrain_museum_objects,Manama Bahrain National Museum Exterior 3,https://commons.wikimedia.org/wiki/File:Manama_Bahrain_National_Museum_Exterior_3.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Manama_Bahrain_National_Museum_Exterior_3.jpg/960px-Manama_Bahrain_National_Museum_Exterior_3.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Bahrain National Museum objects and museum images,Zairon,Own work,"Bahrain National Museum, Manama, Bahrain",File:Manama Bahrain National Museum Exterior 3.jpg,Bahrain National Museum,https://upload.wikimedia.org/wikipedia/commons/d/dd/Manama_Bahrain_National_Museum_Exterior_3.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/bahrain_museum_objects/commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0024_febeff16972b.jpg,1
p09,the exterior of a national museum,architecture_sites,en,generic,9,0.2843418419361114,0,commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0022,Wikimedia Commons,Bahrain,bahrain_museum_objects,Manama Bahrain National Museum Exterior 1,https://commons.wikimedia.org/wiki/File:Manama_Bahrain_National_Museum_Exterior_1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Manama_Bahrain_National_Museum_Exterior_1.jpg/960px-Manama_Bahrain_National_Museum_Exterior_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Bahrain National Museum objects and museum images,Zairon,Own work,"Bahrain National Museum, Manama, Bahrain",File:Manama Bahrain National Museum Exterior 1.jpg,Bahrain National Museum,https://upload.wikimedia.org/wikipedia/commons/4/49/Manama_Bahrain_National_Museum_Exterior_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/bahrain_museum_objects/commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0022_ae44472c4a0f.jpg,1
p09,the exterior of a national museum,architecture_sites,en,generic,10,0.2794542014598846,0,commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0005,Wikimedia Commons,Bahrain,bahrain_museum_objects,Bahrain National Museum Exterior,https://commons.wikimedia.org/wiki/File:Bahrain_National_Museum_Exterior.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5d/Bahrain_National_Museum_Exterior.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,CC BY 2.0,Bahrain National Museum objects and museum images,Anthony DeCosta,Flickr: Bahrain National Museum Exterior,Exterior of the Bahrain National Museum in Manama.,File:Bahrain National Museum Exterior.jpg,Bahrain National Museum,https://upload.wikimedia.org/wikipedia/commons/5/5d/Bahrain_National_Museum_Exterior.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/bahrain_museum_objects/commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0005_a4587d5b119a.jpg,1
p10,the interior of a museum gallery,museum_interior,en,generic,1,0.3025881350040436,1,commons_oman_museum_interior_interior_of_the_national_museum_oman_0022,Wikimedia Commons,Oman,museum_interior,Intangible Heritage Gallery in The National Museum Oman.,https://commons.wikimedia.org/wiki/File:Intangible_Heritage_Gallery_in_The_National_Museum_Oman..jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Intangible_Heritage_Gallery_in_The_National_Museum_Oman..jpg/960px-Intangible_Heritage_Gallery_in_The_National_Museum_Oman..jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Interior images of National Museum of Oman,Yusi AlK,Own work,Intangible Heritage Gallery in The National Museum Oman.,File:Intangible Heritage Gallery in The National Museum Oman..jpg,Interior of the National Museum (Oman),https://upload.wikimedia.org/wikipedia/commons/d/d4/Intangible_Heritage_Gallery_in_The_National_Museum_Oman..jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/museum_interior/commons_oman_museum_interior_interior_of_the_national_museum_oman_0022_697906819a38.jpg,1
p10,the interior of a museum gallery,museum_interior,en,generic,2,0.301148772239685,1,commons_oman_museum_interior_interior_of_the_national_museum_oman_0011,Wikimedia Commons,Oman,museum_interior,75 APD OmanPre-History and Ancient History Gallery in The National Museum Oman.,https://commons.wikimedia.org/wiki/File:75_APD_OmanPre-History_and_Ancient_History_Gallery_in_The_National_Museum_Oman..jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/75_APD_OmanPre-History_and_Ancient_History_Gallery_in_The_National_Museum_Oman..jpg/960px-75_APD_OmanPre-History_and_Ancient_History_Gallery_in_The_National_Museum_Oman..jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Interior images of National Museum of Oman,Yusi AlK,Own work,Pre-History and Ancient History Gallery in The National Museum Oman.,File:75 APD OmanPre-History and Ancient History Gallery in The National Museum Oman..jpg,Interior of the National Museum (Oman),https://upload.wikimedia.org/wikipedia/commons/c/ca/75_APD_OmanPre-History_and_Ancient_History_Gallery_in_The_National_Museum_Oman..jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/museum_interior/commons_oman_museum_interior_interior_of_the_national_museum_oman_0011_122c0ed8eb78.jpg,1
p10,the interior of a museum gallery,museum_interior,en,generic,3,0.2969784140586853,1,commons_oman_museum_interior_interior_of_the_national_museum_oman_0010,Wikimedia Commons,Oman,museum_interior,75 APD Oman,https://commons.wikimedia.org/wiki/File:75_APD_Oman.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/75_APD_Oman.jpg/960px-75_APD_Oman.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Interior images of National Museum of Oman,Mohammed90m,Own work,قاعات ما قبل التأريخ والعصور القديمة,File:75 APD Oman.jpg,Interior of the National Museum (Oman),https://upload.wikimedia.org/wikipedia/commons/0/0e/75_APD_Oman.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/museum_interior/commons_oman_museum_interior_interior_of_the_national_museum_oman_0010_3a88f53c9b00.jpg,1
p10,the interior of a museum gallery,museum_interior,en,generic,4,0.2949522137641907,1,commons_oman_museum_interior_interior_of_the_national_museum_oman_0027,Wikimedia Commons,Oman,museum_interior,Splendours of Islam Gallery in The National Museum Oman.,https://commons.wikimedia.org/wiki/File:Splendours_of_Islam_Gallery_in_The_National_Museum_Oman..jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Splendours_of_Islam_Gallery_in_The_National_Museum_Oman..jpg/960px-Splendours_of_Islam_Gallery_in_The_National_Museum_Oman..jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Interior images of National Museum of Oman,Yusi AlK,Own work,Mihrab_ Splendours of Islam Gallery in The National Museum Oman.,File:Splendours of Islam Gallery in The National Museum Oman..jpg,Interior of the National Museum (Oman),https://upload.wikimedia.org/wikipedia/commons/b/ba/Splendours_of_Islam_Gallery_in_The_National_Museum_Oman..jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/museum_interior/commons_oman_museum_interior_interior_of_the_national_museum_oman_0027_138b72bf2c9b.jpg,1
p10,the interior of a museum gallery,museum_interior,en,generic,5,0.2947613000869751,1,commons_oman_museum_interior_interior_of_the_national_museum_oman_0021,Wikimedia Commons,Oman,museum_interior,Currency Gallery,https://commons.wikimedia.org/wiki/File:Currency_Gallery.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Currency_Gallery.jpg/960px-Currency_Gallery.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Interior images of National Museum of Oman,NationalMuseumOman,Own work,The history of money in Oman covers a period of almost 2300 years. Most of the currency displayed here was made elsewhere but found its way to Oman through trade and exchange. Many of the coins were part of hoards hidden hundreds of years ago and never recovered by their original owners. The Macedonians were the first to introduce currency into the Oman Peninsula back in the 4th century BCE. The earliest coins displayed here were minted in Oman during the Late Iron Age before the arrival of Islam. The most recent items relate to digital transactions and pose questions about the future of physical money.,File:Currency Gallery.jpg,Interior of the National Museum (Oman),https://upload.wikimedia.org/wikipedia/commons/5/52/Currency_Gallery.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/museum_interior/commons_oman_museum_interior_interior_of_the_national_museum_oman_0021_74b5361bbf90.jpg,1
